1	601600	中国铝业	4.11	0.06	1.48	1299592	534394672	3.46	4.17	4.03	4.05	4.05	0.24	1.57	1.19	39.31	1.43	69963188101	45044912298	-3.29%	17.43%	0.49	2007-04-30	2019-05-29 15:00:00	1299592	
1	600702	舍得酒业	26.87	0.39	1.47	62413	168063032	3.89	27.35	26.32	26.40	26.48	-0.07	1.20	1.89	22.53	3.45	9063251283	8854176022	-6.64%	19%	-0.04	1996-05-24	2019-05-29 15:00:00	62413	
1	600901	江苏租赁	6.24	0.09	1.46	137034	85175766	2.28	6.27	6.13	6.13	6.15	0.00	1.55	0.75	12.27	1.64	18636695117	11359607384	-17.57%	8.33%	-0.16	2018-03-01	2019-05-29 15:00:00	137034	
1	600661	昂立教育	21.48	0.31	1.46	8239	17681919	2.03	21.59	21.16	21.28	21.17	0.00	1.26	0.32	55.82	5.10	6155068737	5564963681	0.51%	11.35%	0.00	1993-06-14	2019-05-29 15:00:00	8239	
1	600114	东睦股份	6.93	0.10	1.46	64941	44878879	2.05	6.97	6.83	6.84	6.83	0.43	1.62	1.02	49.10	1.65	4473632845	4396381690	-5.46%	10.35%	-0.43	2004-05-11	2019-05-29 15:00:00	64941	
1	603108	润达医疗	10.41	0.15	1.46	47678	49554977	3.41	10.51	10.16	10.31	10.26	-0.29	0.81	0.94	22.20	2.30	6032949674	5291216708	15.8%	47.45%	-0.19	2015-05-27	2019-05-29 15:00:00	47678	
1	603730	岱美股份	23.77	0.34	1.45	3075	7266269	2.35	23.85	23.30	23.50	23.43	0.21	0.74	0.38	15.14	2.81	9752950038	1929326863	2.46%	13.57%	0.00	2017-07-28	2019-05-29 15:00:00	3075	
1	600879	航天电子	6.34	0.09	1.44	263348	167011878	3.04	6.41	6.22	6.23	6.25	0.00	0.91	1.09	49.99	1.44	17240180355	15300528697	-4.37%	14.65%	0.16	1995-11-15	2019-05-29 15:00:00	263348	
1	600362	江西铜业	14.93	0.21	1.43	274135	410074992	2.04	15.08	14.78	14.78	14.72	0.00	1.67	1.32	17.41	1.02	51698551073	30983444435	-4.84%	14.93%	0.00	2002-01-11	2019-05-29 15:00:00	274135	
1	600996	贵广网络	9.29	0.13	1.42	185920	174096806	6.99	9.66	9.02	9.06	9.16	0.00	1.15	6.24	43.49	2.07	9685460777	2768302117	14.69%	43.81%	-0.11	2016-12-26	2019-05-29 15:00:00	185920	
1	603619	中曼石油	15.21	0.21	1.40	34331	52377125	2.80	15.49	15.07	15.07	15.00	0.13	1.08	2.40	56.73	2.53	6084001536	2179921754	-5.47%	-0.78%	0.00	2017-11-17	2019-05-29 15:00:00	34331	
1	603711	香飘飘	30.68	0.41	1.35	14889	46171294	6.14	31.66	29.80	30.10	30.27	0.16	1.65	3.22	61.90	5.87	12865658128	1420415291	35.87%	52.71%	0.23	2017-11-30	2019-05-29 15:00:00	14889	
1	600309	万华化学	39.42	0.52	1.34	178823	705354752	3.42	39.88	38.55	38.83	38.90	-0.18	0.86	1.26	11.07	3.57	123768806248	56124475312	-6.32%	38.61%	0.00	2001-01-05	2019-05-29 15:00:00	178823	
1	600755	厦门国贸	8.31	0.11	1.34	222952	185015127	3.29	8.39	8.12	8.16	8.20	0.12	1.29	1.23	4.77	1.17	15093255278	15093255253	3.62%	19.05%	0.00	1996-10-03	2019-05-29 15:00:00	222952	
1	603799	华友钴业	27.41	0.36	1.33	152654	417610272	3.22	27.72	26.85	27.00	27.05	0.00	1.15	1.86	460.16	3.02	22743372955	22472943567	-17.88%	-6.51%	0.22	2015-01-29	2019-05-29 15:00:00	152654	
